Pokemon, Move, Source 
Zygarde,Safeguard,level 24
Zygarde,Crunch,level 32
Zygarde,Dragon Pulse,level 40
Zygarde,Lands Wrath,level 48
Zygarde,Glare,level 56
Zygarde,Sandstorm,level 64
Zygarde,Coil,level 72
Zygarde,Earthquake,level 80
Zygarde,Outrage,level 88
Zygarde,Body Slam,TM
Zygarde,Breaking Swipe,TM
Zygarde,Brick Break,TM
Zygarde,Bulldoze,TM
Zygarde,Crunch,TM
Zygarde,Dig,TM
Zygarde,Dragon Dance,TM
Zygarde,Dragon Pulse,TM
Zygarde,Earth Power,TM
Zygarde,Earthquake,TM
Zygarde,Endure,TM
Zygarde,Facade,TM
Zygarde,Focus Blast,TM
Zygarde,Giga Impact,TM
Zygarde,Grass Knot,TM
Zygarde,High Horsepower,TM
Zygarde,Hyper Beam,TM
Zygarde,Hyper Voice,TM
Zygarde,Iron Tail,TM
Zygarde,Outrage,TM
Zygarde,Payback,TM
Zygarde,Protect,TM
Zygarde,Rest,TM
Zygarde,Retaliate,TM
Zygarde,Reversal,TM
Zygarde,Rock Slide,TM
Zygarde,Round,TM
Zygarde,Safeguard,TM
Zygarde,Sandstorm,TM
Zygarde,Sleep Talk,TM
Zygarde,Sludge Wave,TM
Zygarde,Snore,TM
Zygarde,Stomping Tantrum,TM
Zygarde,Stone Edge,TM
Zygarde,Substitute,TM
Zygarde,Sunny Day,TM
Zygarde,Superpower,TM
Zygarde,Swift,TM
Zygarde,Zen Headbutt,TM
Zygarde,Draco Meteor,move tutor
Zygarde,Scale Shot,move tutor
Zygarde,Scorching Sands,move tutor
Zygarde,Skitter Smack,move tutor
Zygarde,Bind,Event
Zygarde,Camouflage,Event
Zygarde,Crunch,Event
Zygarde,Dig,Event
Zygarde,Dragon Breath,Event
Zygarde,Dragon Dance,Event
Zygarde,Dragon Pulse,Event
Zygarde,Earthquake,Event
Zygarde,Extreme Speed,Event
Zygarde,Glare,Event
Zygarde,Haze,Event
Zygarde,Lands Wrath,Event
Zygarde,Outrage,Event
Zygarde,Safeguard,Event
Zygarde,Sandstorm,Event
Zygarde,Thousand Arrows,Event
Zygarde,Block,Past generation only
Zygarde,Confide,Past generation only
Zygarde,Double Team,Past generation only
Zygarde,Dragon Tail,Past generation only
Zygarde,Frustration,Past generation only
Zygarde,Hidden Power,Past generation only
Zygarde,Pain Split,Past generation only
Zygarde,Return,Past generation only
Zygarde,Rock Smash,Past generation only
Zygarde,Secret Power,Past generation only
Zygarde,Shock Wave,Past generation only
Zygarde,Spite,Past generation only
Zygarde,Strength,Past generation only
Zygarde,Swagger,Past generation only
Zygarde,Toxic,Past generation only
Diancie,Diamond Storm,level 1
Diancie,Harden,level 1
Diancie,Tackle,level 1
Diancie,Guard Split,level 7
Diancie,Smack Down,level 14
Diancie,Flail,level 21
Diancie,Ancient Power,level 28
Diancie,Rock Polish,level 35
Diancie,Light Screen,level 42
Diancie,Rock Slide,level 49
Diancie,Skill Swap,level 56
Diancie,Power Gem,level 63
Diancie,Stealth Rock,level 70
Diancie,Moonblast,level 77
Diancie,Stone Edge,level 84
Diancie,Amnesia,TM
Diancie,Baton Pass,TM
Diancie,Body Press,TM
Diancie,Body Slam,TM
Diancie,Bulldoze,TM
Diancie,Calm Mind,TM
Diancie,Charm,TM
Diancie,Dazzling Gleam,TM
Diancie,Draining Kiss,TM
Diancie,Earth Power,TM
Diancie,Encore,TM
Diancie,Endure,TM
Diancie,Facade,TM
Diancie,Fake Tears,TM
Diancie,Flash Cannon,TM
Diancie,Giga Impact,TM
Diancie,Helping Hand,TM
Diancie,Hyper Beam,TM
Diancie,Iron Defense,TM
Diancie,Light Screen,TM
Diancie,Metronome,TM
Diancie,Play Rough,TM
Diancie,Power Gem,TM
Diancie,Protect,TM
Diancie,Psychic,TM
Diancie,Psyshock,TM
Diancie,Rain Dance,TM
Diancie,Reflect,TM
Diancie,Rest,TM
Diancie,Rock Slide,TM
Diancie,Rock Tomb,TM
Diancie,Sandstorm,TM
Diancie,Skill Swap,TM
Diancie,Sleep Talk,TM
Diancie,Snowscape,TM
Diancie,Spikes,TM
Diancie,Stealth Rock,TM
Diancie,Stone Edge,TM
Diancie,Stored Power,TM
Diancie,Substitute,TM
Diancie,Sunny Day,TM
Diancie,Swift,TM
Diancie,Take Down,TM
Diancie,Tera Blast,TM
Diancie,Trick Room,TM
Diancie,Diamond Storm,Event
Diancie,Moonblast,Event
Diancie,Reflect,Event
Diancie,Return,Event
Diancie,After You,Past generation only
Diancie,Ally Switch,Past generation only
Diancie,Confide,Past generation only
Diancie,Covet,Past generation only
Diancie,Double Team,Past generation only
Diancie,Endeavor,Past generation only
Diancie,Explosion,Past generation only
Diancie,Flash,Past generation only
Diancie,Frustration,Past generation only
Diancie,Gravity,Past generation only
Diancie,Guard Swap,Past generation only
Diancie,Gyro Ball,Past generation only
Diancie,Hail,Past generation only
Diancie,Heal Bell,Past generation only
Diancie,Hidden Power,Past generation only
Diancie,Last Resort,Past generation only
Diancie,Magnet Rise,Past generation only
Diancie,Meteor Beam,Past generation only
Diancie,Misty Explosion,Past generation only
Diancie,Mystical Fire,Past generation only
Diancie,Nature Power,Past generation only
Diancie,Psych Up,Past generation only
Diancie,Rock Throw,Past generation only
Diancie,Round,Past generation only
Diancie,Safeguard,Past generation only
Diancie,Sand Tomb,Past generation only
Diancie,Secret Power,Past generation only
Diancie,Sharpen,Past generation only
Diancie,Snore,Past generation only
Diancie,Swagger,Past generation only
Diancie,Telekinesis,Past generation only
Diancie,Terrain Pulse,Past generation only
Diancie,Toxic,Past generation only
Diancie,Wonder Room,Past generation only
Hoopa,Ally Switch,level 1
Hoopa,Confusion,level 1
Hoopa,Destiny Bond,level 1
Hoopa,Astonish,level 6
Hoopa,Trick,level 10
Hoopa,Light Screen,level 15
Hoopa,Psybeam,level 19
Hoopa,Skill Swap,level 25
Hoopa,Guard Split,level 29
Hoopa,Power Split,level 29
Hoopa,Phantom Force,level 35
Hoopa,Knock Off,level 46
Hoopa,Zen Headbutt,level 46
Hoopa,Trick Room,level 50
Hoopa,Wonder Room,level 50
Hoopa,Shadow Ball,level 55
Hoopa,Nasty Plot,level 68
Hoopa,Psychic,level 75
Hoopa,Hyperspace Fury,level 85
Hoopa,Hyperspace Hole,level 85
Hoopa,Brick Break,TM
Hoopa,Calm Mind,TM
Hoopa,Dark Pulse,TM
Hoopa,Drain Punch,TM
Hoopa,Endure,TM
Hoopa,Energy Ball,TM
Hoopa,Facade,TM
Hoopa,Fire Punch,TM
Hoopa,Fling,TM
Hoopa,Focus Blast,TM
Hoopa,Foul Play,TM
Hoopa,Giga Impact,TM
Hoopa,Grass Knot,TM
Hoopa,Gunk Shot,TM
Hoopa,Hyper Beam,TM
Hoopa,Ice Punch,TM
Hoopa,Light Screen,TM
Hoopa,Nasty Plot,TM
Hoopa,Phantom Force,TM
Hoopa,Protect,TM
Hoopa,Psybeam,TM
Hoopa,Psychic,TM
Hoopa,Psychic Terrain,TM
Hoopa,Psyshock,TM
Hoopa,Rain Dance,TM
Hoopa,Reflect,TM
Hoopa,Rest,TM
Hoopa,Rock Tomb,TM
Hoopa,Sandstorm,TM
Hoopa,Scary Face,TM
Hoopa,Shadow Ball,TM
Hoopa,Skill Swap,TM
Hoopa,Sleep Talk,TM
Hoopa,Substitute,TM
Hoopa,Sunny Day,TM
Hoopa,Swift,TM
Hoopa,Take Down,TM
Hoopa,Taunt,TM
Hoopa,Tera Blast,TM
Hoopa,Thief,TM
Hoopa,Thunderbolt,TM
Hoopa,Thunder Punch,TM
Hoopa,Thunder Wave,TM
Hoopa,Trick,TM
Hoopa,Trick Room,TM
Hoopa,Zen Headbutt,TM
Hoopa,Astonish,Event
Hoopa,Hyperspace Hole,Event
Hoopa,Nasty Plot,Event
Hoopa,Psychic,Event
Hoopa,Shadow Ball,Event
Hoopa,Block,Past generation only
Hoopa,Charge Beam,Past generation only
Hoopa,Confide,Past generation only
Hoopa,Covet,Past generation only
Hoopa,Double Team,Past generation only
Hoopa,Dream Eater,Past generation only
Hoopa,Dual Chop,Past generation only
Hoopa,Embargo,Past generation only
Hoopa,Flash,Past generation only
Hoopa,Focus Punch,Past generation only
Hoopa,Frustration,Past generation only
Hoopa,Gravity,Past generation only
Hoopa,Hidden Power,Past generation only
Hoopa,Laser Focus,Past generation only
Hoopa,Last Resort,Past generation only
Hoopa,Magic Coat,Past generation only
Hoopa,Magic Room,Past generation only
Hoopa,Power-Up Punch,Past generation only
Hoopa,Psych Up,Past generation only
Hoopa,Quash,Past generation only
Hoopa,Recycle,Past generation only
Hoopa,Return,Past generation only
Hoopa,Role Play,Past generation only
Hoopa,Round,Past generation only
Hoopa,Safeguard,Past generation only
Hoopa,Secret Power,Past generation only
Hoopa,Shock Wave,Past generation only
Hoopa,Signal Beam,Past generation only
Hoopa,Snatch,Past generation only
Hoopa,Snore,Past generation only
Hoopa,Swagger,Past generation only
Hoopa,Telekinesis,Past generation only
Hoopa,Throat Chop,Past generation only
Hoopa,Torment,Past generation only
Hoopa,Toxic,Past generation only
Hoopa,Uproar,Past generation only
Volcanion,Fire Spin,level 1
Volcanion,Steam Eruption,level 1
Volcanion,Water Gun,level 1
Volcanion,Leer,level 6
Volcanion,Weather Ball,level 12
Volcanion,Flame Charge,level 18
Volcanion,Water Pulse,level 24
Volcanion,Scary Face,level 30
Volcanion,Incinerate,level 36
Volcanion,Stomp,level 42
Volcanion,Scald,level 48
Volcanion,Take Down,level 54
Volcanion,Haze,level 60
Volcanion,Mist,level 60
Volcanion,Hydro Pump,level 66
Volcanion,Flare Blitz,level 78
Volcanion,Overheat,level 84
Volcanion,Explosion,level 90
Volcanion,Body Press,TM
Volcanion,Body Slam,TM
Volcanion,Brick Break,TM
Volcanion,Bulldoze,TM
Volcanion,Dig,TM
Volcanion,Earth Power,TM
Volcanion,Earthquake,TM
Volcanion,Endure,TM
Volcanion,Facade,TM
Volcanion,Fire Blast,TM
Volcanion,Fire Fang,TM
Volcanion,Fire Spin,TM
Volcanion,Flame Charge,TM
Volcanion,Flamethrower,TM
Volcanion,Flare Blitz,TM
Volcanion,Flash Cannon,TM
Volcanion,Fling,TM
Volcanion,Focus Blast,TM
Volcanion,Giga Impact,TM
Volcanion,Heat Wave,TM
Volcanion,Heavy Slam,TM
Volcanion,Hydro Pump,TM
Volcanion,Hyper Beam,TM
Volcanion,Liquidation,TM
Volcanion,Misty Terrain,TM
Volcanion,Mud Shot,TM
Volcanion,Overheat,TM
Volcanion,Protect,TM
Volcanion,Rain Dance,TM
Volcanion,Rest,TM
Volcanion,Rock Slide,TM
Volcanion,Rock Tomb,TM
Volcanion,Sandstorm,TM
Volcanion,Scary Face,TM
Volcanion,Sleep Talk,TM
Volcanion,Sludge Bomb,TM
Volcanion,Solar Beam,TM
Volcanion,Stomping Tantrum,TM
Volcanion,Stone Edge,TM
Volcanion,Substitute,TM
Volcanion,Sunny Day,TM
Volcanion,Take Down,TM
Volcanion,Taunt,TM
Volcanion,Tera Blast,TM
Volcanion,Thunder Fang,TM
Volcanion,Water Pulse,TM
Volcanion,Wild Charge,TM
Volcanion,Will-O-Wisp,TM
Volcanion,Explosion,Event
Volcanion,Flamethrower,Event
Volcanion,Flare Blitz,Event
Volcanion,Haze,Event
Volcanion,Hydro Pump,Event
Volcanion,Incinerate,Event
Volcanion,Mist,Event
Volcanion,Overheat,Event
Volcanion,Steam Eruption,Event
Volcanion,Confide,Past generation only
Volcanion,Cut,Past generation only
Volcanion,Defog,Past generation only
Volcanion,Double Team,Past generation only
Volcanion,Focus Energy,Past generation only
Volcanion,Frustration,Past generation only
Volcanion,Gyro Ball,Past generation only
Volcanion,Heat Crash,Past generation only
Volcanion,Hidden Power,Past generation only
Volcanion,Return,Past generation only
Volcanion,Roar,Past generation only
Volcanion,Rock Smash,Past generation only
Volcanion,Round,Past generation only
Volcanion,Scorching Sands,Past generation only
Volcanion,Secret Power,Past generation only
Volcanion,Self-Destruct,Past generation only
Volcanion,Sludge Wave,Past generation only
Volcanion,Smack Down,Past generation only
Volcanion,Snore,Past generation only
Volcanion,Strength,Past generation only
Volcanion,Superpower,Past generation only
Volcanion,Swagger,Past generation only
Volcanion,Toxic,Past generation only
Rowlet,Growl,level 1
Rowlet,Tackle,level 1
Rowlet,Leafage,level 3
Rowlet,Astonish,level 6
Rowlet,Peck,level 9
Rowlet,Shadow Sneak,level 12
Rowlet,Razor Leaf,level 15
Rowlet,Synthesis,level 18
Rowlet,Pluck,level 21
Rowlet,Nasty Plot,level 24
Rowlet,Sucker Punch,level 27
Rowlet,Leaf Blade,level 30
Rowlet,Feather Dance,level 33
Rowlet,Brave Bird,level 36
Rowlet,Aerial Ace,TM
Rowlet,Air Cutter,TM
Rowlet,Air Slash,TM
Rowlet,Brave Bird,TM
Rowlet,Bullet Seed,TM
Rowlet,Confuse Ray,TM
Rowlet,Endure,TM
Rowlet,Energy Ball,TM
Rowlet,Facade,TM
Rowlet,False Swipe,TM
Rowlet,Giga Drain,TM
Rowlet,Grass Knot,TM
Rowlet,Grass Pledge,TM
Rowlet,Grassy Terrain,TM
Rowlet,Helping Hand,TM
Rowlet,Leaf Storm,TM
Rowlet,Light Screen,TM
Rowlet,Magical Leaf,TM
Rowlet,Nasty Plot,TM
Rowlet,Night Shade,TM
Rowlet,Protect,TM
Rowlet,Rain Dance,TM
Rowlet,Rest,TM
Rowlet,Seed Bomb,TM
Rowlet,Shadow Claw,TM
Rowlet,Sleep Talk,TM
Rowlet,Solar Beam,TM
Rowlet,Substitute,TM
Rowlet,Sunny Day,TM
Rowlet,Swift,TM
Rowlet,Swords Dance,TM
Rowlet,Take Down,TM
Rowlet,Tera Blast,TM
Rowlet,Trailblaze,TM
Rowlet,Confuse Ray,egg move
Rowlet,Defog,egg move
Rowlet,Double Team,egg move
Rowlet,Knock Off,egg move
Rowlet,Roost,egg move
Rowlet,Attract,Past generation only
Rowlet,Baton Pass,Past generation only
Rowlet,Confide,Past generation only
Rowlet,Covet,Past generation only
Rowlet,Curse,Past generation only
Rowlet,Dual Wingbeat,Past generation only
Rowlet,Echoed Voice,Past generation only
Rowlet,Foresight,Past generation only
Rowlet,Frustration,Past generation only
Rowlet,Fury Attack,Past generation only
Rowlet,Grassy Glide,Past generation only
Rowlet,Haze,Past generation only
Rowlet,Hidden Power,Past generation only
Rowlet,Nature Power,Past generation only
Rowlet,Ominous Wind,Past generation only
Rowlet,Return,Past generation only
Rowlet,Round,Past generation only
Rowlet,Safeguard,Past generation only
Rowlet,Sky Attack,Past generation only
Rowlet,Snore,Past generation only
Rowlet,Steel Wing,Past generation only
Rowlet,Swagger,Past generation only
Rowlet,Toxic,Past generation only
Rowlet,Work Up,Past generation only
Rowlet,Worry Seed,Past generation only
Dartrix,Astonish,level 1
Dartrix,Growl,level 1
Dartrix,Leafage,level 1
Dartrix,Tackle,level 1
Dartrix,Peck,level 9
Dartrix,Shadow Sneak,level 12
Dartrix,Razor Leaf,level 15
Dartrix,Synthesis,level 20
Dartrix,Pluck,level 25
Dartrix,Nasty Plot,level 30
Dartrix,Sucker Punch,level 35
Dartrix,Leaf Blade,level 40
Dartrix,Feather Dance,level 45
Dartrix,Brave Bird,level 50
Dartrix,Aerial Ace,TM
Dartrix,Air Cutter,TM
Dartrix,Air Slash,TM
Dartrix,Baton Pass,TM
Dartrix,Brave Bird,TM
Dartrix,Bullet Seed,TM
Dartrix,Endure,TM
Dartrix,Energy Ball,TM
Dartrix,Facade,TM
Dartrix,False Swipe,TM
Dartrix,Giga Drain,TM
Dartrix,Grass Knot,TM
Dartrix,Grass Pledge,TM
Dartrix,Grassy Terrain,TM
Dartrix,Helping Hand,TM
Dartrix,Leaf Storm,TM
Dartrix,Magical Leaf,TM
Dartrix,Nasty Plot,TM
Dartrix,Protect,TM
Dartrix,Rain Dance,TM
Dartrix,Rest,TM
Dartrix,Seed Bomb,TM
Dartrix,Shadow Claw,TM
Dartrix,Sleep Talk,TM
Dartrix,Solar Beam,TM
Dartrix,Substitute,TM
Dartrix,Sunny Day,TM
Dartrix,Swift,TM
Dartrix,Swords Dance,TM
Dartrix,Tailwind,TM
Dartrix,Take Down,TM
Dartrix,Tera Blast,TM
Dartrix,Trailblaze,TM
Dartrix,Confuse Ray,egg move
Dartrix,Defog,egg move
Dartrix,Double Team,egg move
Dartrix,Knock Off,egg move
Dartrix,Roost,egg move
Dartrix,Attract,Past generation only
Dartrix,Confide,Past generation only
Dartrix,Covet,Past generation only
Dartrix,Dual Wingbeat,Past generation only
Dartrix,Echoed Voice,Past generation only
Dartrix,Foresight,Past generation only
Dartrix,Frustration,Past generation only
Dartrix,Fury Attack,Past generation only
Dartrix,Grassy Glide,Past generation only
Dartrix,Hidden Power,Past generation only
Dartrix,Light Screen,Past generation only
Dartrix,Nature Power,Past generation only
Dartrix,Ominous Wind,Past generation only
Dartrix,Return,Past generation only
Dartrix,Round,Past generation only
Dartrix,Safeguard,Past generation only
Dartrix,Sky Attack,Past generation only
Dartrix,Snore,Past generation only
Dartrix,Steel Wing,Past generation only
Dartrix,Swagger,Past generation only
Dartrix,Toxic,Past generation only
Dartrix,Work Up,Past generation only
Dartrix,Worry Seed,Past generation only
Decidueye,Spirit Shackle,level 1
Decidueye,Astonish,level 1
Decidueye,Growl,level 1
Decidueye,Leafage,level 1
Decidueye,Leaf Storm,level 1
Decidueye,Phantom Force,level 1
Decidueye,Spite,level 1
Decidueye,Tackle,level 1
Decidueye,U-turn,level 1
Decidueye,Peck,level 9
Decidueye,Shadow Sneak,level 12
Decidueye,Razor Leaf,level 15
Decidueye,Synthesis,level 20
Decidueye,Pluck,level 25
Decidueye,Nasty Plot,level 30
Decidueye,Sucker Punch,level 37
Decidueye,Leaf Blade,level 44
Decidueye,Feather Dance,level 51
Decidueye,Brave Bird,level 58
Decidueye,Acrobatics,TM
Decidueye,Aerial Ace,TM
Decidueye,Air Cutter,TM
Decidueye,Air Slash,TM
Decidueye,Baton Pass,TM
Decidueye,Brave Bird,TM
Decidueye,Bullet Seed,TM
Decidueye,Confuse Ray,TM
Decidueye,Endure,TM
Decidueye,Energy Ball,TM
Decidueye,Facade,TM
Decidueye,False Swipe,TM
Decidueye,Frenzy Plant,TM
Decidueye,Giga Drain,TM
Decidueye,Giga Impact,TM
Decidueye,Grass Knot,TM
Decidueye,Grass Pledge,TM
Decidueye,Grassy Terrain,TM
Decidueye,Helping Hand,TM
Decidueye,Hex,TM
Decidueye,Hurricane,TM
Decidueye,Hyper Beam,TM
Decidueye,Imprison,TM
Decidueye,Leaf Storm,TM
Decidueye,Light Screen,TM
Decidueye,Low Kick,TM
Decidueye,Low Sweep,TM
Decidueye,Magical Leaf,TM
Decidueye,Nasty Plot,TM
Decidueye,Night Shade,TM
Decidueye,Phantom Force,TM
Decidueye,Protect,TM
Decidueye,Rain Dance,TM
Decidueye,Rest,TM
Decidueye,Seed Bomb,TM
Decidueye,Shadow Ball,TM
Decidueye,Shadow Claw,TM
Decidueye,Sleep Talk,TM
Decidueye,Solar Beam,TM
Decidueye,Substitute,TM
Decidueye,Sunny Day,TM
Decidueye,Swift,TM
Decidueye,Swords Dance,TM
Decidueye,Tailwind,TM
Decidueye,Take Down,TM
Decidueye,Tera Blast,TM
Decidueye,Trailblaze,TM
Decidueye,U-turn,TM
Decidueye,Confuse Ray,egg move
Decidueye,Defog,egg move
Decidueye,Double Team,egg move
Decidueye,Knock Off,egg move
Decidueye,Roost,egg move
Decidueye,Brave Bird,Event
Decidueye,Leaf Blade,Event
Decidueye,Phantom Force,Event
Decidueye,Shadow Sneak,Event
Decidueye,Attract,Past generation only
Decidueye,Confide,Past generation only
Decidueye,Covet,Past generation only
Decidueye,Dual Wingbeat,Past generation only
Decidueye,Echoed Voice,Past generation only
Decidueye,Foresight,Past generation only
Decidueye,Frustration,Past generation only
Decidueye,Fury Attack,Past generation only
Decidueye,Grassy Glide,Past generation only
Decidueye,Hidden Power,Past generation only
Decidueye,Laser Focus,Past generation only
Decidueye,Nature Power,Past generation only
Decidueye,Ominous Wind,Past generation only
Decidueye,Poltergeist,Past generation only
Decidueye,Psycho Cut,Past generation only
Decidueye,Return,Past generation only
Decidueye,Round,Past generation only
Decidueye,Safeguard,Past generation only
Decidueye,Skitter Smack,Past generation only
Decidueye,Sky Attack,Past generation only
Decidueye,Smack Down,Past generation only
Decidueye,Snore,Past generation only
Decidueye,Solar Blade,Past generation only
Decidueye,Steel Wing,Past generation only
Decidueye,Swagger,Past generation only
Decidueye,Toxic,Past generation only
Decidueye,Work Up,Past generation only
Decidueye,Worry Seed,Past generation only
Decidueye-Hisui,Triple Arrows,level 1
Decidueye-Hisui,Growl,level 1
Decidueye-Hisui,Leafage,level 1
Decidueye-Hisui,Leaf Storm,level 1
Decidueye-Hisui,Tackle,level 1
Decidueye-Hisui,U-turn,level 1
Decidueye-Hisui,Peck,level 9
Decidueye-Hisui,Shadow Sneak,level 12
Decidueye-Hisui,Razor Leaf,level 15
Decidueye-Hisui,Synthesis,level 20
Decidueye-Hisui,Pluck,level 25
Decidueye-Hisui,Bulk Up,level 30
Decidueye-Hisui,Sucker Punch,level 37
Decidueye-Hisui,Leaf Blade,level 44
Decidueye-Hisui,Feather Dance,level 51
Decidueye-Hisui,Brave Bird,level 58
Decidueye-Hisui,Astonish,level 1
Decidueye-Hisui,Nasty Plot,level 30
Decidueye-Hisui,Aerial Ace,TM
Decidueye-Hisui,Air Cutter,TM
Decidueye-Hisui,Air Slash,TM
Decidueye-Hisui,Aura Sphere,TM
Decidueye-Hisui,Baton Pass,TM
Decidueye-Hisui,Brave Bird,TM
Decidueye-Hisui,Brick Break,TM
Decidueye-Hisui,Bulk Up,TM
Decidueye-Hisui,Bullet Seed,TM
Decidueye-Hisui,Close Combat,TM
Decidueye-Hisui,Endure,TM
Decidueye-Hisui,Energy Ball,TM
Decidueye-Hisui,Facade,TM
Decidueye-Hisui,False Swipe,TM
Decidueye-Hisui,Focus Blast,TM
Decidueye-Hisui,Frenzy Plant,TM
Decidueye-Hisui,Giga Drain,TM
Decidueye-Hisui,Giga Impact,TM
Decidueye-Hisui,Grass Knot,TM
Decidueye-Hisui,Grass Pledge,TM
Decidueye-Hisui,Grassy Terrain,TM
Decidueye-Hisui,Helping Hand,TM
Decidueye-Hisui,Hyper Beam,TM
Decidueye-Hisui,Leaf Storm,TM
Decidueye-Hisui,Low Kick,TM
Decidueye-Hisui,Low Sweep,TM
Decidueye-Hisui,Magical Leaf,TM
Decidueye-Hisui,Nasty Plot,TM
Decidueye-Hisui,Protect,TM
Decidueye-Hisui,Rain Dance,TM
Decidueye-Hisui,Rest,TM
Decidueye-Hisui,Reversal,TM
Decidueye-Hisui,Rock Tomb,TM
Decidueye-Hisui,Scary Face,TM
Decidueye-Hisui,Seed Bomb,TM
Decidueye-Hisui,Shadow Claw,TM
Decidueye-Hisui,Sleep Talk,TM
Decidueye-Hisui,Solar Beam,TM
Decidueye-Hisui,Substitute,TM
Decidueye-Hisui,Sunny Day,TM
Decidueye-Hisui,Swift,TM
Decidueye-Hisui,Swords Dance,TM
Decidueye-Hisui,Tailwind,TM
Decidueye-Hisui,Take Down,TM
Decidueye-Hisui,Taunt,TM
Decidueye-Hisui,Tera Blast,TM
Decidueye-Hisui,Trailblaze,TM
Decidueye-Hisui,U-turn,TM
Decidueye-Hisui,Confuse Ray,egg move
Decidueye-Hisui,Defog,egg move
Decidueye-Hisui,Double Team,egg move
Decidueye-Hisui,Knock Off,egg move
Decidueye-Hisui,Roost,egg move
Litten,Growl,level 1
Litten,Scratch,level 1
Litten,Ember,level 3
Litten,Lick,level 6
Litten,Roar,level 9
Litten,Fury Swipes,level 12
Litten,Bite,level 15
Litten,Double Kick,level 18
Litten,Fire Fang,level 21
Litten,Scary Face,level 24
Litten,Swagger,level 27
Litten,Flamethrower,level 30
Litten,Thrash,level 33
Litten,Flare Blitz,level 36
Litten,Acrobatics,TM
Litten,Attract,TM
Litten,Body Slam,TM
Litten,Bulk Up,TM
Litten,Crunch,TM
Litten,Endure,TM
Litten,Facade,TM
Litten,Fire Blast,TM
Litten,Fire Fang,TM
Litten,Fire Spin,TM
Litten,Flamethrower,TM
Litten,Flare Blitz,TM
Litten,Heat Wave,TM
Litten,Leech Life,TM
Litten,Nasty Plot,TM
Litten,Outrage,TM
Litten,Overheat,TM
Litten,Pay Day,TM
Litten,Protect,TM
Litten,Rest,TM
Litten,Revenge,TM
Litten,Round,TM
Litten,Scary Face,TM
Litten,Shadow Claw,TM
Litten,Sleep Talk,TM
Litten,Snore,TM
Litten,Substitute,TM
Litten,Sunny Day,TM
Litten,Swords Dance,TM
Litten,Taunt,TM
Litten,U-turn,TM
Litten,Will-O-Wisp,TM
Litten,Work Up,TM
Litten,Fire Pledge,move tutor
Litten,Fake Out,egg move
Litten,Parting Shot,egg move
Litten,Power Trip,egg move
Litten,Confide,Past generation only
